iter	Passed	Remaining
701	49200	75062
702	49268	74988
703	49341	74923
704	49407	74846
705	49489	74795
706	49568	74737
707	49649	74685
708	49719	74614
709	49800	74560
710	49865	74482
711	49940	74419
712	50012	74352
713	50087	74290
714	50158	74221
715	50225	74146
716	50297	74077
717	50357	73993
718	50432	73930
719	50509	73869
720	50595	73823
721	50669	73758
722	50746	73698
723	50818	73631
724	50897	73573
725	50970	73506
726	51030	73421
727	51097	73347
728	51166	73276
729	51248	73222
730	51313	73144
731	51385	73076
732	51453	73003
733	51533	72947
734	51606	72880
735	51674	72807
736	51748	72743
737	51821	72676
738	51896	72612
739	51969	72546
740	52045	72484
741	52114	72412
742	52189	72348
743	52259	72278
744	52341	72224
745	52419	72164
746	52490	72095
747	52563	72029
748	52626	71948
749	52693	71874
750	52769	71811
751	52838	71739
752	52909	71670
753	52989	71612
754	53061	71545
755	53135	71480
756	53204	71407
757	53273	71335
758	53348	71271
759	53416	71198
760	53490	71133
761	53561	71063
762	53633	70996
763	53689	70906
764	53754	70830
765	53819	70752
766	53890	70682
767	53958	70609
768	54038	70552
769	54106	70479
770	54181	70415
771	54249	70341
772	54313	70263
773	54388	70199
774	54445	70112
775	54526	70055
776	54594	69982
777	54673	69923
778	54740	69848
779	54806	69773
780	54877	69703
781	54958	69646
782	55018	69563
783	55081	69483
784	55153	69416
785	55217	69337
786	55293	69275
787	55364	69205
788	55437	69139
789	55515	69078
790	55585	69007
791	55654	68935
792	55719	68858
793	55786	68785
794	55856	68714
795	55936	68656
796	56011	68591
797	56089	68530
798	56177	68481
799	56255	68420
800	56328	68353
801	56397	68282
802	56464	68207
803	56551	68156
804	56618	68082
805	56700	68026
806	56773	67959
807	56854	67901
808	56926	67833
809	56998	67764
810	57065	67690
811	57130	67614
812	57212	67557
813	57280	67483
814	57351	67414
815	57426	67348
816	57502	67285
817	57577	67220
818	57636	67137
819	57717	67078
820	57785	67005
821	57848	66927
822	57923	66862
823	57996	66793
824	58070	66728
825	58137	66654
826	58218	66595
827	58287	66523
828	58356	66451
829	58442	66399
830	58514	66330
831	58585	66261
832	58662	66197
833	58741	66136
834	58811	66065
835	58884	65998
836	58965	65939
837	59044	65878
838	59122	65816
839	59201	65755
840	59269	65683
841	59343	65616
842	59421	65553
843	59489	65480
844	59559	65409
845	59622	65331
846	59697	65265
847	59773	65201
848	59844	65130
849	59915	65061
850	59986	64991
851	60061	64925
852	60135	64858
853	60206	64788
854	60281	64723
855	60357	64658
856	60421	64581
857	60482	64500
858	60546	64422
859	60613	64348
860	60687	64282
861	60768	64222
862	60852	64166
863	60923	64096
864	60981	64013
865	61052	63942
866	61119	63869
867	61182	63790
868	61261	63729
869	61329	63655
870	61400	63585
871	61460	63504
872	61531	63434
873	61599	63361
874	61687	63308
875	61751	63232
876	61831	63170
877	61902	63100
878	61970	63027
879	62055	62972
880	62133	62908
881	62200	62835
882	62262	62756
883	62329	62682
884	62412	62624
885	62482	62553
886	62545	62475
887	62612	62400
888	62702	62349
889	62778	62284
890	62856	62221
891	62920	62145
892	62990	62073
893	63061	62003
894	63127	61928
895	63204	61863
896	63277	61795
897	63346	61723
898	63419	61655
899	63485	61581
900	63558	61512
901	63637	61450
902	63705	61377
903	63783	61314
904	63848	61237
905	63913	61162
906	63987	61095
907	64057	61023
908	64133	60958
909	64211	60895
910	64281	60824
911	64345	60746
912	64419	60679
913	64487	60606
914	64562	60540
915	64642	60479
916	64712	60407
917	64776	60330
918	64857	60270
919	64923	60195
920	64995	60126
921	65071	60060
922	65149	59996
923	65234	59939
924	65300	59864
925	65382	59804
