iter	Passed	Remaining
759	106254	262561
760	106389	262407
761	106595	262432
762	106746	262318
763	106873	262146
764	106994	261962
765	107104	261749
766	107248	261619
767	107398	261504
768	107533	261352
769	107679	261228
770	107807	261059
771	107952	260932
772	108082	260767
773	108260	260720
774	108367	260501
775	108510	260369
776	108664	260264
777	108770	260042
778	108924	259937
779	109036	259730
780	109099	259407
781	109201	259179
782	109352	259066
783	109536	259031
784	109621	258762
785	109687	258448
786	109846	258355
787	109930	258085
788	110093	258000
789	110255	257914
790	110427	257850
791	110518	257596
792	110642	257421
793	110820	257371
794	110909	257115
795	111125	257153
796	111194	256850
797	111313	256662
798	111462	256544
799	111578	256352
800	111762	256313
801	111868	256097
802	112049	256053
803	112190	255917
804	112302	255713
805	112501	255711
806	112618	255520
807	112796	255466
808	113056	255600
809	113190	255446
810	113412	255492
811	113571	255396
812	113712	255258
813	113859	255134
814	114171	255379
815	114366	255363
816	114521	255254
817	114621	255025
818	114763	254890
819	114902	254747
820	115045	254613
821	115118	254325
822	115289	254252
823	115399	254046
824	115598	254037
825	115696	253803
826	115834	253658
827	116045	253674
828	116176	253514
829	116298	253333
830	116377	253060
831	116533	252956
832	116667	252802
833	116802	252651
834	116938	252503
835	117072	252351
836	117198	252178
837	117312	251983
838	117508	251964
839	117640	251807
840	117853	251822
841	118011	251719
842	118154	251586
843	118253	251359
844	118347	251121
845	118452	250905
846	118623	250832
847	118783	250733
848	118924	250596
849	119031	250385
850	119188	250282
851	119323	250131
852	119455	249974
853	119576	249794
854	119849	249931
855	119979	249770
856	120169	249733
857	120429	249841
858	120544	249649
859	120634	249404
860	120829	249377
861	120971	249240
862	121123	249124
863	121196	248846
864	121322	248676
865	121382	248372
866	121567	248322
867	121707	248182
868	121885	248119
869	122003	247932
870	122107	247719
871	122221	247525
872	122366	247396
873	122507	247257
874	122655	247132
875	122833	247068
876	122963	246909
877	123063	246687
878	123188	246516
879	123293	246306
880	123530	246360
881	123654	246187
882	123789	246036
883	123930	245897
884	124067	245752
885	124186	245569
886	124260	245299
887	124428	245212
888	124574	245084
889	124703	244924
890	124847	244791
891	124968	244614
892	125115	244487
893	125226	244289
894	125401	244217
895	125549	244093
896	125715	244003
897	125804	243763
898	125888	243515
899	126078	243472
900	126234	243362
901	126308	243094
902	126498	243051
903	126588	242814
904	126732	242682
905	126882	242562
906	127002	242382
907	127124	242208
908	127241	242025
909	127378	241878
910	127518	241739
911	127684	241648
912	127761	241389
913	127900	241248
914	128067	241158
915	128209	241021
916	128294	240779
917	128364	240508
918	128507	240375
919	128691	240316
920	128760	240045
921	128916	239935
922	129042	239770
923	129138	239548
924	129315	239479
925	129461	239349
926	129646	239293
927	129729	239049
928	129882	238933
929	130023	238796
930	130136	238606
931	130216	238357
932	130309	238131
933	130454	238002
934	130524	237735
935	130696	237654
936	130820	237486
937	130908	237254
938	131032	237086
939	131081	236783
940	131209	236623
941	131337	236464
942	131478	236326
943	131593	236142
944	131705	235955
945	131865	235851
946	132036	235769
947	132186	235648
948	132296	235456
949	132374	235208
950	132497	235040
951	132688	234991
952	132794	234793
953	132930	234649
954	133024	234429
955	133257	234455
956	133418	234353
957	133545	234193
958	133663	234016
959	133803	233876
960	133926	233708
961	134006	233467
962	134098	233244
963	134236	233104
964	134363	232943
965	134509	232814
966	134606	232603
967	134689	232367
968	134830	232231
969	135000	232144
970	135102	231941
971	135262	231839
972	135393	231686
973	135507	231504
974	135697	231451
975	135828	231297
976	135898	231041
977	136019	230870
978	136148	230715
979	136307	230609
980	136401	230394
981	136525	230230
982	136592	229969
983	136703	229784
984	136897	229738
985	137042	229608
986	137143	229406
987	137287	229275
988	137439	229158
989	137568	229002
990	137710	228868
991	137791	228633
992	137999	228609
993	138108	228421
994	138241	228271
995	138407	228177
996	138549	228043
997	138772	228042
998	138926	227927
999	139030	227732
1000	139188	227623
1001	139434	227658
1002	139540	227466
1003	139770	227474
1004	139894	227310
1005	140035	227174
1006	140137	226975
1007	140319	226904
1008	140425	226711
1009	140509	226484
1010	140699	226427
1011	140790	226210
1012	140923	226061
1013	141001	225825
1014	141144	225692
1015	141294	225570
1016	141370	225330
1017	141479	225144
1018	141597	224972
1019	141758	224868
1020	141894	224723
1021	142106	224700
1022	142208	224503
1023	142348	224365
1024	142484	224222
1025	142578	224011
1026	142676	223808
1027	142799	223645
1028	142956	223535
1029	143034	223299
1030	143235	223259
1031	143314	223026
1032	143433	222856
1033	143594	222751
1034	143738	222621
1035	143874	222477
1036	144054	222402
1037	144120	222151
1038	144236	221977
1039	144344	221791
1040	144459	221615
1041	144548	221399
1042	144714	221303
1043	144885	221214
1044	144981	221009
1045	145167	220943
1046	145261	220735
1047	145444	220664
1048	145601	220553
1049	145738	220411
1050	145815	220180
1051	145926	219998
1052	146155	219996
1053	146296	219861
1054	146429	219713
1055	146513	219492
1056	146604	219282
1057	146708	219092
1058	146864	218978
1059	147002	218838
1060	147148	218712
1061	147277	218559
1062	147391	218382
1063	147554	218280
1064	147716	218177
1065	147780	217927
1066	147974	217870
1067	148152	217789
1068	148341	217725
1069	148408	217481
1070	148489	217257
1071	148601	217080
1072	148761	216972
1073	149008	216991
1074	149166	216881
1075	149275	216699
1076	149342	216456
1077	149484	216323
1078	149578	216119
1079	149764	216049
1080	149856	215843
1081	149998	215709
1082	150098	215515
1083	150192	215312
1084	150387	215254
1085	150490	215065
1086	150629	214927
1087	150740	214749
1088	150829	214540
1089	150976	214414
1090	151113	214273
1091	151240	214119
1092	151389	213995
1093	151542	213877
1094	151644	213687
1095	151749	213501
1096	151917	213404
1097	152061	213273
1098	152199	213134
1099	152303	212947
1100	152451	212822
1101	152588	212682
1102	152702	212510
1103	152895	212447
1104	152986	212243
1105	153106	212079
1106	153327	212055
1107	153403	211830
1108	153538	211686
1109	153645	211504
1110	153705	211259
1111	153859	211141
1112	154050	211075
1113	154191	210940
1114	154284	210740
1115	154443	210629
1116	154633	210562
1117	154781	210435
1118	154951	210341
1119	155102	210219
1120	155260	210107
1121	155382	209946
1122	155517	209803
1123	155600	209589
1124	155716	209421
1125	155982	209453
1126	156143	209345
1127	156327	209268
1128	156436	209090
1129	156540	208905
1130	156679	208768
1131	156772	208567
1132	156918	208440
1133	157050	208293
1134	157200	208169
1135	157388	208096
1136	157531	207963
1137	157653	207803
1138	157802	207678
1139	157920	207513
1140	158026	207331
1141	158235	207285
1142	158355	207122
1143	158542	207048
1144	158669	206893
1145	158836	206792
1146	159005	206692
1147	159155	206568
1148	159278	206410
1149	159392	206239
1150	159522	206090
1151	159635	205918
1152	159853	205882
1153	160034	205798
1154	160191	205683
1155	160307	205514
1156	160492	205435
1157	160645	205315
1158	160752	205135
1159	160911	205023
1160	161055	204892
1161	161176	204730
1162	161338	204621
1163	161427	204419
1164	161547	204257
1165	161775	204230
1166	161861	204025
1167	162044	203942
1168	162182	203802
1169	162340	203688
1170	162459	203525
1171	162577	203360
1172	162748	203262
1173	162850	203078
1174	162976	202922
1175	163105	202771
1176	163264	202658
1177	163397	202512
1178	163570	202416
1179	163699	202265
1180	163950	202265
1181	164128	202175
1182	164235	201996
1183	164362	201843
1184	164547	201761
1185	164754	201706
1186	164813	201469
1187	164931	201305
